"_id","author_details","title","isbn","publisher","date_published","rating","bookshelf_id","bookshelf","read","series_details","pages","notes","list_price","anthology","location","read_start","read_end","format","signed","loaned_to","anthology_titles","description","genre","language","date_added","goodreads_book_id","last_goodreads_sync_date","last_update_date","book_uuid",
"121","Nix, Garth","Mister Monday","9780439551236","Scholastic","2003-07-01","0","1,","Default,","0","The Keys to the Kingdom (1)|Keys to the Kingdom (1)","361","","6.99","0","","","","Paperback","0","","","<em>On the first day , there was mystery.</em><br><br><strong>Arthur Penhaligon</strong> is not supposed to be a hero.  He is, in fact, supposed to die an early death.  But then his life is saved by a key shaped like the minute hand of a clock.  <br><br>Arthur is safe - but his world is not.  Along with the key comes a plague brought by bizarre creatures from another realm.  A stranger named Mister Monday, his avenging messengers with bloodstained wings, and an army of dog-faced Fetchers will stop at nothing to get the key back - even if it means destroying Arthur and everything around him.<br><br>Desperate, Arthur ventures into a mysterious house - a house that only he can see.  It is in this house that Arthur must unravel the secrets of the key - and discover his true fate.","","English","2014-01-21 22:51:03","444349","2014-09-27 04:38:17","2014-09-14 22:59:01","da60eb57f6062285b08826280324c7d1",
"122","Gaiman, Neil|N, Geyman|Гайман, Нейл|Кононенко, Е|N., Geyman","Коралина","5170271085","Ast","2005","0","1,","Default,","0","","159","","","0","","","","Hardcover","0","","","В 2001 году вышел самый знаменитый роман Нила Геймана ""Американские боги"", а в 2002 году увидела свет еще одна знаковая работа писателя - роман ""Коралина"", которому критики дали определение: ""Алиса в Стране Чудес"", написанная Стивеном Кингом.<br>В доме, где жила Коралина, было много дверей, и одна из них всегда оставалась запертой. Но Коралина открыла эту дверь и оказалась в квартире, внешне ничем не отличавшейся от ее собственной. Только в ней жили и другие мама и папа, и они хотели изменить девочку.","","Russian","2014-01-21 22:51:53","7141206","2014-09-27 04:38:23","2014-09-14 22:59:03","e127c252a11b63a11b79aafe5d23c557",
"123","Peake, Mervyn","Gormenghast Trilogy, The","9780099288893","Vintage","1999-04-12","0","1,","Default,","0","Gormenghast|Gormenghast Trilogy (3.52\\|1-3)","953","","","0","","","","Paperback","0","","","One of the greatest imaginative feats of the twentieth century: Gormenghast is the vast, crumbling castle to which Earl Titus Groan is lord and heir. Titus must contend with treachery, manipulation and murder as well as his own longing for a life beyond the castle walls.","Fiction / General","English","2014-01-21 22:52:37","258433","2014-09-27 04:38:41","2014-09-14 22:59:05","7657badc0e468982f8c7fe657e006407",
"124","Dahl, Roald|Blake, Quentin","Witches, The","0590032496","Scholastic Inc.","1997","0","1,","Default,","0","","208","","","0","","","","Paperback","0","","","This Roald Dahl classic tells the scary, funny and imaginative tale of a seven-year-old boy who has a run-in with some real-life witches! ""In fairy tales witches always wear silly black hats and black cloaks and they ride on broomsticks.  But this is not a fairy tale. This is about REAL WITCHES. REAL WITCHES dress in ordinary clothes and look very much like ordinary women. They live in ordinary houses and they work in ordinary jobs. That is why they are so hard to catch.""  Witches, as our hero learns, hate children. With the help of a friend and his somewhat-magical grandmother, our hero tries to expose the witches before they dispose of him.","Juvenile Nonfiction / General","","2014-01-21 22:52:57","6327","2014-09-27 04:38:49","2014-09-14 22:59:08","81d606b5c5f528aa2e64cc2136b39145",
"125","Baum, L. Frank|McKee, David|Baum, Lyman Frank","Wizard Of Oz, The","9780140366938","Puffin","1995-03-01","0","1,","Default,","0","Oz (1)|Puffin Classics|Kinderbuchklassiker zum Vorlesen|Oz : Famous Forty (1)|Oz : Baum (1)","189","","4.99","0","","","","Paperback","0","","","After being transported by a cyclone to the land of Oz, Dorothy and her dog are befriended by a scarecrow, a tin man, and a cowardly lion, who accompany her to the Emerald City to look for a wizard who can help Dorothy return home to Kansas.","Juvenile Fiction / Fantasy & Magic","English","2014-01-21 22:53:40","847041","2014-09-27 04:38:55","2014-09-14 22:59:10","94b05d2479955ee8fdbb74cb7cd00121",
"126","Gaiman, Neil|McKean, Dave","Graveyard Book, The","9780060530938","Harpercollins","2008-09-30","0","1,","Default,","0","","312","","18.89","0","","","","Hardcover","0","","","Bod is an unusual boy who inhabits an unusual place-he's the only living resident of a graveyard. Raised from infancy by the ghosts, werewolves, and other cemetery denizens, Bod has learned the antiquated customs of his guardians' time as well as their timely ghostly teachings-like the ability to Fade.<br><br>Can a boy raised by ghosts face the wonders and terrors of the worlds of both the living and the dead? And then there are things like ghouls that aren't really one thing or the other.<br><br>This chilling tale is Neil Gaiman's first full-length novel for middle-grade readers since the internationally bestselling and universally acclaimed <em>Coraline</em>. Like <em>Coraline</em>, this book is sure to enchant and surprise young readers as well as Neil Gaiman's legion of adult fans.","Juvenile Fiction / Fantasy & Magic","English","2014-01-21 22:54:27","3168234","2014-09-27 04:39:03","2014-09-14 22:59:13","f0b21c3fee65f6fcc714eb0c2483fd33",
"127","Murakami, Haruki|Birnbaum, Alfred","Pinball, 1973","9784770022080","Kodansha International Ltd.","2011-02-25","0","1,","Default,","0","Trilogy of the Rat (2)|The Rat Series (2)|The Rat (2)","215","","","0","","","","Paperback","0","","","The plot centers on the narrator's brief but intense obsession with pinball, his life as a freelance translator, and his later efforts to reunite with the old pinball machine that he used to play. He describes living with a pair of identical unnamed female twins, who mysteriously appear in his apartment one morning, and disappear at the end of the book. Interspersed with the narrative are his memories of the Japanese student movement, and of his old girlfriend Naoko, who hanged herself, like the character of the same name in Murakami's later novel Norwegian Wood. The plot alternates between describing the life of narrator and that of his friend, The Rat.","Literary Criticism / Asian / General","English","2014-01-21 22:55:13","2376579","2014-09-27 04:39:10","2014-09-14 22:59:15","d6d95add8f36f14eb6c866f55ad613b5",
"128","Pratchett, Terry","Carpe Jugulum","9780061020391","Harpertorch","2000-08-08","0","1,","Default,","0","Discworld (23)|Discworld - Witches Series (6)|Discworld|Discworld: Witches (6)","378","","7.99","0","","","","Mass Market Paperback","0","","","In a fit of enlightenment democracy and ebullient goodwill, King Verence invites Uberwald's undead, the Magpyrs, into Lancre to celebrate the birth of his daughter. But once ensconced within the castle, these wine-drinking, garlic-eating, sun-loving modern vampires have no intention of leaving. Ever.<br><br>Only an uneasy alliance between a nervous young priest and the argumentative local witches can save the country from being taken over by people with a cultivated bloodlust and bad taste in silk waistcoats. For them, there's only one way to fight.<br><br>Go for the throat, or as the vampyres themselves say...Carpe Jugulum","Fiction / Science Fiction / General","English","2014-01-21 22:55:30","64221","2014-09-27 04:39:15","2014-09-14 22:59:17","0a1333963e79570c7c68e36a518d5823",
"129","Pratchett, Terry","Equal Rites","9780061020698","Harpertorch","2000-02-02","0","1,","Default,","0","Discworld (3)|Discworld - Witches Series (1)|Discworld: Witches (1)|Discworld: Wizards (1)","213","","7.99","0","","","","Mass Market Paperback","0","","","On Discworld, a dying wizard tries to pass on his powers to an eighth son of an eighth son who is just at that moment being born. The fact that the son is actually a daughter is discovered just a little too late. The town witch insists on turning the baby into a perfectly normal witch, thus mending the magical damage of the wizard's mistake. But now the young girl will be forced to penetrate the inner sanctum of the Unseen University...and attempt to save the world with one well-placed kick in some enchanted shins","Fiction / General","English","2014-01-21 22:55:53","386366","2014-09-27 04:39:35","2014-09-14 22:59:19","2af7621cbe579d57ca241c18e4d94e66",
"130","Pratchett, Terry","Wyrd Sisters","9780061020667","Harpertorch","2001-02-06","0","1,","Default,","0","Discworld (6)|Discworld - Witches Series (2)|Discworld: Witches (2)","265","","7.99","0","","","","Mass Market Paperback","0","","","Witches are not by nature gregarious, and they certainly don't have leaders. Granny Weatherwax was the most highly-regarded of the leaders they didn't have. But even she found that meddling in royal politics was a lot more difficult than certain playwrights would have you believe...","Fiction / Fantasy / General","English","2014-01-21 22:56:16","34504","2014-09-27 04:39:55","2014-09-14 22:59:24","e3f6d61973a4a4f89cbe4ea36eaf6d2a",
"131","Pratchett, Terry","Pyramids","9780061020650","Harpertorch","2001-07-31","0","1,","Default,","0","Discworld (7)|Discworld: Gods (1)","352","","7.99","0","","","","Mass Market Paperback","0","","","It's bad enough being new on the job, but Teppic hasn't a clue as to what a pharaoh is supposed to do. After all, he's been trained at Ankh-Morpork's famed assassins' school, across the sea from the Kingdom of the Sun. First, there's the monumental task of building a suitable resting place for Dad -- a pyramid to end all pyramids. Then there are the myriad administrative duties, such as dealing with mad priests, sacred crocodiles, and marching mummies. And to top it all off, the adolescent pharaoh discovers deceit, betrayal - not to mention a headstrong handmaiden - at the heart of his realm.","Fiction / Fantasy / General","English","2014-01-21 22:56:33","64217","2014-09-27 04:40:02","2014-09-14 22:59:28","3fa169c801bfb8cda9b0aa306a918358",
"132","Pratchett, Terry","Small Gods","9780061092176","Harpertorch","2003-02-25","0","1,","Default,","0","Discworld (13)|Discworld: Gods (2)","357","","7.99","0","","","","Mass Market Paperback","0","","","Internationally acclaimed author Terry Pratchett takes the name of religion humorously in vain in this classic tale of gods, miracles, and monsters. A simple lad who can neither read nor write, Brutha is content growing melons for the Temple monks. But his lot changes when a tortoise appears in his garden. To Brutha's dismay, he discovers that he's become his god's Chosen One--a difficult position that requires spreading goodness and stopping holy wars.<br><br>Of course no good deed goes unpunished, and soon some rather inquisitive folk are taking an unhealthy interest in Brutha. They don't see a need for peace, love, and tolerance. They liked the old days just fine. And Brutha, too, yearns for the simple life he once led--a desire that leads him to wonder just why his god didn't <em>choose someone else</em>.","Fiction / Science Fiction / General","English","2014-01-21 22:56:51","567657","2014-09-27 04:40:10","2014-09-14 22:59:31","33e93d45fc31bbe5e9448779f4a2db98",
"133","Pratchett, Terry","Last Continent, The","9780061059070","Harpertorch","2004-10-26","0","1,","Default,","0","Discworld (22)|Discworld - Rincewind series (6)|Discworld: Rincewind (6)","390","","7.99","0","","","","Mass Market Paperback","0","","","'Terry Pratchett's 22nd Discworld novel, The Last Continent, is a lighthearted tour of the fantasy land of Fourecks, a very Australian sort of place, with brief courses in theoretical physics and evolution thrown in for good measure. Pratchett returns to his first Discworld protagonist, the inept and cowardly wizard Rincewind, who habitually runs into trouble as fast as he flees. Rincewind's arrival in Fourecks has distorted the space-time continuum, and he has to sort it out before the whole place dries up and blows away. The situation is complicated because the actual problem is located 30,000 years in the past--just where the Faculty of the Unseen University currently are. Pretty frightening, given ""the true wizard's instinct to amble aimlessly into dangerous places,"" and then ""stop and argue ... about exactly what kind of danger it [is].""<br><br>If you're baffled by all this, no worries, mate. You needn't have read Pratchett before--not even the five previous Discworld novels starring Rincewind (The Colour of Magic, The Light Fantastic, Sourcery, Eric, and Interesting Times)--to enjoy this latest romp. Nor to have visited Australia. When you finish, however, you'll likely want to rush out and do both. --Nona Vero'","Fiction / Fantasy / General","English","2014-01-21 22:57:08","537050","2014-09-27 04:40:17","2014-09-14 22:59:34","caa397d6f0d8a989271445d4d3db3fb1",
"134","Pratchett, Terry","Sourcery","9780061020674","Harpertorch","2001-02-06","0","1,","Default,","0","Discworld (5)|Discworld - Rincewind series (3)|Discworld: Rincewind (3)","260","","7.99","0","","","","Mass Market Paperback","0","","","When last seen, the singularly inept wizard Rincewind had fallen off the edge of the world. Now magically, he's turned up again, and this time he's brought the Luggage. <p>But that's not all.... </p><p>Once upon a time, there was an eighth son of an eighth son who was, of course, a wizard. As if that wasn't complicated enough, said wizard then had seven sons. And then he had an eighth son -- a wizard squared (that's all the math, really). Who of course, was a source of magic -- a sorcerer.</p>","Fiction / Fantasy / General","English","2014-01-21 22:57:20","34499","2014-09-27 04:40:25","2014-09-14 22:59:36","ac5d5f5e7dc573c13dbca6631cda6724",
"135","Pratchett, Terry","Jingo","9780061059063","Harpertorch","2004-05-25","0","1,","Default,","0","Discworld (21)|Discworld - Ankh-Morpork City Watch (4)|Discworld|Discworld: City Watch (4)","437","","7.99","0","","","","Mass Market Paperback","0","","","<p>It isn't much of an island that rises up one moonless night from the depths of the Circle Sea -- just a few square miles of silt and some old ruins. Unfortunately, the historically disputed lump of land called Leshp is once again floating directly between Ankh-Morpork and the city of Al-Khali on the coast of Klatch -- which is spark enough to ignite that glorious internationalpastime called ""war."" Pressed into patriotic service, Commander Sam Vimes thinks he should be leading his loyal watchmen, female watchdwarf, and lady werewolf into battle against local malefactors rather than against uncomfortably well-armed strangers in the Klatchian desert. But war is, after all, simply the greatest of all crimes -- and it's Sir Samuel's sworn duty to seek out criminal masterminds wherever they may be hiding ... and lock them away before they can do any real damage. Even the ones on his own side.</p>","Fiction / Fantasy / General","English","2014-01-21 22:57:30","400356","2014-09-27 04:40:31","2014-09-14 22:59:38","0005570282b17c3bba948bb3a43101b6",
"136","Pratchett, Terry","Amazing Maurice and His Educated Rodents, The","9780060012359","Harpercollins","2008-08-12","0","1,","Default,","0","Discworld (28)|Discworld|Discworld: Young Adult (1)","340","","8.99","0","","","","Mass Market Paperback","0","","","In città si moltiplicano gli avvistamenti di topi: topi che sguazzano nei lavandini, si tuffano nei budini alla crema, squittiscono spudoratamente. Ed è subito panico. Per fortuna compare Keith, un giovane pifferaio dall'aria distratta, e tutti sono disposti per offrirgli una lauta ricompensa perchè se li porti via. In realtà è tutto orchestrato da un astuto gattaccio di strada, Maurice, che si sposta di città in città con il ragazzino e la sua ciurma di topi: un sistema infallibile per fare soldi. Ma quando arrivano nella sinistra Blintz Terme la musica cambia... e si fa minacciosa. Qualcosa di molto malvagio è in agguato nelle cantine. Non è più un gioco. Là sotto c'è un mondo dove topo mangia topo. E potrebbe essere solo l'inizio.","Juvenile Fiction / Fantasy & Magic","English","2014-01-21 22:57:38","61653","2014-09-27 04:40:38","2014-09-14 22:59:40","ef59ec4f9bd8ec6affb20c469bb2efd2",
"137","Pratchett, Terry|Baxter, Stephen","Long Earth, The","9780062067753","Harper","2012-06-19","0","1,","Default,","0","The Long Earth (1)","336","","25.99","0","","","","Hardcover","0","","","1916: the Western Front, France. Private Percy Blakeney wakes up. He is lying on fresh spring grass. He can hear birdsong, and the wind in the leaves in the trees. Where has the mud, blood and blasted landscape of No man's Land gone? <br><br>2015: Madison, Wisconsin. Cop Monica Jansson has returned to the burned-out home of one Willis Linsay, a reclusive and some said mad, others dangerous, scientist. It was arson but, as is often the way, the firemen seem to have caused more damage than the fire itself. Stepping through the wreck of a house, there's no sign of any human remains but on the mantelpiece Monica finds a curious gadget - a box, containing some wiring, a three-way switch and a...potato. It is the prototype of an invention that Linsay called a 'stepper'. An invention he put up on the web for all the world to see, and use, an invention that would to change the way mankind viewed his world Earth for ever. And that's an understatement if ever there was one... <br><br>...because the stepper allowed the person using it to step sideways into another America, another Earth, and if you kept on stepping, you kept on entering even more Earths...this is the Long Earth. It's not our Earth but one of chain of parallel worlds, lying side by side each differing from its neighbour by really very little (or actually quite a lot). It's an infinite chain, offering 'steppers' an infinite landscape of infinite possibilities. And the further away you travel, the stranger - and sometimes more dangerous - the Earths get. The sun and moon always shine, the basic laws of physics are the same. However, the chance events which have shaped our particular Earth, such as the dinosaur-killer asteroid impact, might not have happened and things may well have turned out rather differently. <br><br>But, until Willis Linsay invented his stepper, only our Earth hosted mankind...or so we thought. Because it turns out there are some people who are natural 'steppers', who don't need his invention and now the great migration has begun..","Fiction / Science Fiction / Action & Adventure","English","2014-01-21 22:58:04","13147230","2014-09-27 04:40:46","2014-09-14 22:59:43","a8b68e8de6d0087548259c63a3c853d7",
"139","Fforde, Jasper","Last Dragonslayer, The","9780547738475","Hmh Books For Young Readers","2010-01-01","0","1,","Default,","0","The Last Dragonslayer (1)|The Chronicles of Kazam (1)|Chronicles of Kazam (1)","287","","16.99","0","","","","Hardcover","0","","","Foundling Jennifer Strange 15 is an indentured manager for Kazam, a house of sorcerers. As magic dwindles, so do their jobs. Drain cleaner is cheaper than a spell, and magic carpets deliver pizzas. But the Last Dragon is set to die this week, and Big Magic is coming.","Juvenile Fiction / Fantasy & Magic","English","2014-01-21 22:58:27","13316328","2014-09-27 04:40:54","2014-09-14 22:59:45","d6b729aa33896023b54f9c89f77012ce",
"140","Fforde, Jasper","Big Over Easy, The","9780143037231","Penguin","2006-07-25","0","1,","Default,","0","Nursery Crime (1)","383","","15.0","0","","","","Paperback","0","","","Jasper Fforde does it again with a dazzling new series starring Inspector Jack Spratt, head of the Nursery Crime Division.<br><br>Jasper Fforde’s bestselling <em>Thursday Next</em> series has delighted readers of every genre with its literary derring-do and brilliant flights of fancy. In <em>The Big Over Easy</em>, Fforde takes a break from classic literature and tumbles into the seedy underbelly of nursery crime. Meet Inspector Jack Spratt, family man and head of the Nursery Crime Division. He’s investigating the murder of ovoid D-class nursery celebrity Humpty Dumpty, found shattered to death beneath a wall in a shabby area of town. Yes, the big egg is down, and all those brittle pieces sitting in the morgue point to foul play.","Fiction / Mystery & Detective / General","English","2014-01-21 22:58:40","6628","2014-09-27 04:41:43","2014-09-14 22:59:47","576cbcb4ccde26deb6a61c392199f5a8",
"141","Fforde, Jasper","Fourth Bear, The","9780143038924","Penguin Books","2006-01-01","0","1,","Default,","0","Nursery Crime (2)|Jack Spratt Investigates","378","","15.0","0","","","","Paperback","0","","","<DIV>The inimitable Jasper Fforde gives readers another delightful mash-up of detective fiction and nursery rhyme, returning to those mean streets where no character is innocent. The Gingerbreadman—sadist, psychopath, cookie—is on the loose in Reading, but that’s not who Detective Jack Spratt and Sergeant Mary Mary are after. Instead, they’ve been demoted to searching for missing journalist “Goldy” Hatchett. The last witnesses to see her alive were the reclusive Three Bears, and right away Spratt senses something furry—uh, <i>funny</i>—about their story, starting with the porridge. <i>The Fourth Bear</i> is a delirious new romp from our most irrepressible fabulist.<br><br></div>","Fiction / Mystery & Detective / General","English","2014-01-21 22:58:53","107375","2014-09-27 04:41:50","2014-09-14 22:59:51","e4e28714a0001af2c165355f8116ce8f",
"142","Fforde, Jasper","Eyre Affair, The","9780142001806","Penguin Books","2001-01-01","0","1,","Default,","0","Thursday Next (1)","374","","16.0","0","","","","Paperback","0","","","Welcome to a surreal version of Great Britain, circa 1985, where time travel is routine, cloning is a reality (dodos are the resurrected pet of choice), and literature is taken very, <em>very</em> seriously. England is a virtual police state where an aunt can get lost (literally) in a Wordsworth poem, militant Baconians heckle performances of <em>Hamlet</em>, and forging Byronic verse is a punishable offense. All this is business as usual for Thursday Next, renowned Special Operative in literary detection, until someone begins kidnapping characters from works of literature. When Jane Eyre is plucked from the pages of Brontë's novel, Thursday must track down the villain and enter the novel herself to avert a heinous act of literary homicide.","Fiction / Alternative History","English","2014-01-21 22:59:06","27003","2014-09-27 04:42:12","2014-09-14 22:59:56","6bf378d43bba4790b1a0b0455d1dfb21",
"143","Knight, Michael Muhammad|Knight, Michael  Muhammad","Taqwacores, The","9781593762292","Soft Skull Press","2009-01-13","0","1,","Default,","0","","256","","13.95","0","","","","Paperback","0","","","A Muslim punk house in Buffalo, New York, inhabited by burqa-wearing riot girls, mohawked Sufis, straightedge Sunnis, Shi’a skinheads, Indonesian skaters, Sudanese rude boys, gay Muslims, drunk Muslims, and feminists. Their living room hosts parties and prayers, with a hole smashed in the wall to indicate the direction of Mecca. Their life together mixes sex, dope, and religion in roughly equal amounts, expressed in devotion to an Islamo-punk subculture, �taqwacore,” named for taqwa, an Arabic term for consciousness of the divine.<br>Originally self-published on photocopiers and spiralbound by hand, <em>The Taqwacores</em> has now come to be read as a manifesto for Muslim punk rockers and a �<em>Catcher in the Rye</em> for young Muslims.”<br><br>There are three different cover colors; red, white, and blue.","Fiction / Coming of Age","English","2014-01-21 22:59:15","5395778","2014-09-27 04:42:19","2014-09-14 22:59:58","df97149d96c88cb1e032488a818cc48d",
"144","Abbas, Ibraheem|Bahjatt, Yasser","H W J N","9781482075939","يتخيلون","2012-11-23","0","1,","Default,","0","English Edition","190","","9.99","0","","","","Paperback","0","","","HWJN is the #1 selling Arabic book in Saudi, it is a mix between fantasy, SciFi and romance. While most people get excited about legends of spirits and genies (Jinn) and pass it on as the listen to it with awe and horror (after adding their own spices to it); here comes Hawjan. The young Jinni who is in his early nineties to redefine our understanding of the Jinn world that resembles ours in so many ways, still it is a parallel dimension to ours. He shares his tale so that we can live it through a “human” perspective regardless of the differences between our two worlds. <br>As human populations expand Hawjan found himself surrounded by humans who had built a housing complex in the area surrounding his village forcing him, his mother and grandfather to live in one of these villas that is now haunted by humans. Hawjan’s efforts to avoid interacting with the human family had failed, finding himself madly in love with Sawsan the human, Sawsan was a medical student, gentle and brilliant, barely a quarter of his age. Hawjan was unable to let her know about his feelings until he learned how to communicate with Sawsan through the Ouija board. He found out about her brain cancer that she had hidden from everyone including her family. As Sawsan’s suffering increased and her health deteriorated her father was easy prey for a sorcerer who tricked him into believing that Sawsan’s illness was a result of the devils who had haunted their new home, an so a deadly battle between Hawjan and the devils and sorcerer who had tried extort money from Sawsan’s father. With the help of Eyad (Sawsan’s colleague) who had agreed to Hawjan possessing him so that they would both risk their lives to save Sawsan and her father.","Fiction / Romance / Science Fiction","English","2014-01-21 22:59:24","17880881","2014-09-27 04:42:26","2014-09-14 23:00:00","3443fe57800ca8eeda283e79c438be9c",
"145","Clarke, Susanna|Vess, Charles","Ladies Of Grace Adieu and Other Stories, The","9781596912519","Bloomsbury Usa","2006-01-01","0","1,","Default,","0","Jonathan Strange & Mr Norell (2)","235","","23.95","0","","","","Hardcover","0","","","Following the enormous success of 2004 bestseller and critics' favorite ""Jonathan Strange &amp; Mr Norrell, "" Susanna Clarke delivers a delicious collection of ten stories set in the same fairy-crossed world of 19th-century England. With Clarke's characteristic historical detail and diction, these dark, enchanting tales unfold in a slightly distorted version of our own world, where people are bedeviled by mischievous interventions from the fairies. With appearances from beloved characters from her novel, including Jonathan Strange and Childermass, and an entirely new spin on certain historical figures, including Mary, Queen of Scots, this is a must-have for fans of Susanna Clarke's and an enticing introduction to her work for new readers. Some of these stories have never before been published; others have appeared in the ""New York Times"" or in highly regarded anthologies."""" In this collection, they come together to expand the reach of Clarke's land of enchantment--and anticipate her next novel (Fall 2008).","Fiction / Short Stories (single author)","English","2014-01-21 22:59:51","15161","2014-09-27 04:42:33","2014-09-14 23:00:02","59c523115c282b958c569f01479daf69",
"146","Márquez, Gabriel Garcí­a|Grossman, Edith","Love in the Time Of Cholera","9780307389732","Vintage International","2003-10-07","0","1,","Default,","0","Oprah's Book Club","348","","15.95","0","","","","Paperback","0","","","In their youth, Florentino Ariza and Fermina Daza fall passionately in love. When Fermina eventually chooses to marry a wealthy, well-born doctor, Florentino is devastated, but he is a romantic. As he rises in his business career he whiles away the years in 622 affairs--yet he reserves his heart for Fermina. Her husband dies at last, and Florentino purposefully attends the funeral. Fifty years, nine months, and four days after he first declared his love for Fermina, he will do so again.","Fiction / Literary","English","2014-01-21 23:00:32","1954203","2014-09-27 04:42:41","2014-09-14 23:00:09","809ede32ac75ce61e6b4ea79ad58b506",
"147","Murakami, Haruki|Gabriel, Philip","Kafka On the Shore","9780099458326","Vintage","2005-10-06","0","1,","Default,","0","","505","","","0","","","","Paperback","0","","","<em>Kafka on the Shore</em>, a tour de force of metaphysical reality, is powered by two remarkable characters: a teenage boy, Kafka Tamura, who runs away from home either to escape a gruesome oedipal prophecy or to search for his long-missing mother and sister; and an aging simpleton called Nakata, who never recovered from a wartime affliction and now is drawn toward Kafka for reasons that, like the most basic activities of daily life, he cannot fathom. Their odyssey, as mysterious to them as it is to us, is enriched throughout by vivid accomplices and mesmerizing events. Cats and people carry on conversations, a ghostlike pimp employs a Hegel-quoting prostitute, a forest harbors soldiers apparently unaged since World War II, and rainstorms of fish (and worse) fall from the sky. There is a brutal murder, with the identity of both victim and perpetrator a riddle—yet this, along with everything else, is eventually answered, just as the entwined destinies of Kafka and Nakata are gradually revealed, with one escaping his fate entirely and the other given a fresh start on his own.","","English","2014-01-21 23:00:45","818109","2014-09-27 04:42:48","2014-09-14 23:00:13","f2628ddc8e9023a35aea9470c6ac2a56",
"148","Murakami, Haruki|Birnbaum, Alfred","Hard-boiled Wonderland and the End Of the World","9780679743460","Vintage","1993-03-02","0","1,","Default,","0","Vintage International","400","","15.95","0","","","","Paperback","0","","","'A narrative particle accelerator that zooms between Wild Turkey Whiskey and Bob Dylan, unicorn skulls and voracious librarians, John Coltrane and <em>Lord Jim</em>. Science fiction, detective story and post-modern manifesto all rolled into one rip-roaring novel, <em>Hard-Boiled Wonderland and the End of the World</em> is the tour de force that expanded Haruki Murakami's international following. Tracking one man's descent into the Kafkaesque underworld of contemporary Tokyo, Murakami unites East and West, tragedy and farce, compassion and detachment, slang and philosophy.'","Fiction / Romance / General","English","2014-01-21 23:00:57","106484","2014-09-27 04:42:59","2014-09-14 23:00:16","6bdfce08288e71595ea0a898b83a6030",
"149","Eco, Umberto|Weaver, William","Name Of the Rose, The","9780156001311","Harvest Books","1994-09-28","0","1,","Default,","0","","536","","15.95","0","","","","Paperback","0","","","The year is 1327. Franciscans in a wealthy Italian abbey are suspected of heresy, and Brother William of Baskerville arrives to investigate. When his delicate mission is suddenly overshadowed by seven bizarre deaths, Brother William turns detective. His tools are the logic of Aristotle, the theology of Aquinas, the empirical insights of Roger Bacon—all sharpened to a glistening edge by wry humor and a ferocious curiosity. He collects evidence, deciphers secret symbols and coded manuscripts, and digs into the eerie labyrinth of the abbey, where “the most interesting things happen at night.”","Fiction / Mystery & Detective / Historical","English","2014-01-21 23:01:12","119073","2014-09-27 04:43:05","2014-09-14 23:00:19","a406a30398ab568ca5ee40c3f0a4882c",
"150","Jerome, Jerome K.|Jerome, Jerome K","Three Men in a Boat: to Say Nothing Of the Dog!","9780140012132","Penguin Books","1978-01-26","0","1,","Default,","0","","192","","","0","","","","Paperback","0","","","<strong>'Change of scene, and absence of the necessity of thought, will restore the mental equilibrium'</strong><br><br>It would be unfair to say that any of the three men were hypochondriacs: it was simply that they suffered from a constant malaise, consisting of every symptom but housemaid's knee. The only cure for it was a revitalizing river trip in an open boat.<br><br>Bearing frying pans, elusive toothbrushes, pies, lemonade and whisky, for medicinal purposes only, the three men and Montmorency the dog (whose ambition in life is to get in the way) embark on their hilarious adventures on the Thames. After considerable enjoyment and irritation - getting lost in the maze, arguing with some quarrelsome swans, falling in the river - the three men decide that being <em>out</em> of a boat seems a more inviting alternative.<br><br>Despite being over a century old, its sparkling insights into human - and canine - nature ensure that <em>Three Men in a Boat</em> is as fresh and invigorating today as when it was first published.","","English","2014-01-21 23:01:22","77225","2014-09-27 04:43:14","2014-09-14 23:00:21","ec48404cfdc1176840528ac310a7b76b",
"151","Toole, John Kennedy|Percy, Walker","Confederacy Of Dunces, A","9780517122709","Wings Books","1994-12-12","0","1,","Default,","0","","462","","10.99","0","","","","Hardcover","0","","","Thirty-year-old medievalist Ignatius J. Reilly lives with his mother when he is forced to go job hunting. Thus begins a series of adventures, populated by a Dickensian array of sub-plots and characters.","","English","2014-01-21 23:01:32","422612","2014-09-27 04:43:22","2014-09-14 23:00:24","ef7c7d17ec0b4c3c63bc83e61282959a",
"153","Lear, Edward|Noakes, Vivien","Complete Verse and Other Nonsense, The","9780142002278","Penguin Books","2002-10-29","0","1,","Default,","0","","624","","22.0","0","","","","Paperback","0","","","<DIV><DIV></div> <br>      The absurd and fanciful verses of Edward Lear-from ""The Owl and the Pussy-cat"" to ""The Jumblies,"" from ""The Scroobious Pip"" to countless limericks-have enchanted generations of readers, children and adults alike. This delightful collection, the most comprehensive ever compiled of his work, presents all of Lear's verse and other nonsense writings, including stories, letters, and illustrated alphabets, as well as previously unpublished material. Featuring Lear's own line drawings throughout and an introduction by leading Lear authority Vivien Noakes, this captivating volume reveals a complex man of ample talents, achievements, and influence-and is teeming with timeless nonsense.<br><br></div>","Poetry / European / English, Irish, Scottish, Welsh","English","2014-01-21 23:02:03","234","2014-09-27 04:43:28","2014-09-14 23:00:28","96c35c52e2519bfc9c05ca30cea8e13f",
